Time,Channel A
(ms),(V)

156.87799960,4.42518400
156.87999960,4.40443100
156.88199960,4.42518400
156.88399960,4.39344500
156.88599960,4.39344500
156.88799960,4.36231600
156.88999960,4.34095300
156.89199960,4.41480800
156.89399960,4.41480800
156.89599960,4.42518400
156.89799960,4.40443100
156.89999960,4.41480800
156.90199960,4.41480800
156.90399960,4.39344500
156.90599960,4.42518400
156.90799960,4.43617100
156.90999960,4.40443100
156.91199960,4.40443100
156.91399960,4.40443100
156.91599960,4.41480800
156.91799960,4.38306900
156.91999960,4.34095300
156.92199960,4.40443100
156.92399960,4.40443100
156.92599960,4.42518400
156.92799960,4.38306900
156.92999960,4.39344500
156.93199960,4.42518400
156.93399960,4.40443100
156.93599960,4.40443100
156.93799960,4.41480800
156.93999960,4.41480800
156.94199960,4.41480800
156.94399960,4.42518400
156.94599960,4.42518400
156.94799960,4.40443100
156.94999960,4.42518400
156.95199960,4.39344500
156.95399960,4.39344500
156.95599960,4.41480800
156.95799960,4.41480800
156.95999960,4.36231600
156.96199960,4.38306900
156.96399960,4.41480800
156.96599960,4.37269200
156.96799960,4.42518400
156.96999960,4.37269200
156.97199960,4.42518400
156.97399960,4.41480800
156.97599960,4.41480800
156.97799960,4.37269200
156.97999960,4.37269200
156.98199960,4.39344500
156.98399960,4.41480800
156.98599960,4.39344500
156.98799960,4.39344500
156.98999960,4.42518400
156.99199960,4.39344500
156.99399960,4.40443100
156.99599960,4.38306900
156.99799960,4.40443100
156.99999960,4.39344500
157.00199960,4.43617100
157.00399960,4.42518400
157.00599960,4.39344500
157.00799960,4.39344500
157.00999960,4.42518400
157.01199960,4.37269200
157.01399960,4.36231600
157.01599960,4.39344500
157.01799960,4.40443100
157.01999960,4.38306900
157.02199960,4.41480800
157.02399960,4.39344500
157.02599960,4.40443100
157.02799960,4.40443100
157.02999960,4.40443100
157.03199960,4.40443100
157.03399960,4.40443100
157.03599960,4.39344500
157.03799960,4.40443100
157.03999960,4.40443100
157.04199960,4.41480800
157.04399960,4.40443100
157.04599960,4.38306900
157.04799960,4.38306900
157.04999960,4.38306900
157.05199960,4.38306900
157.05399960,4.40443100
157.05599960,4.37269200
157.05799960,4.41480800
157.05999960,4.39344500
157.06199960,4.41480800
157.06399960,4.40443100
157.06599960,4.41480800
157.06799960,4.37269200
157.06999960,4.38306900
157.07199960,4.38306900
157.07399960,4.41480800
157.07599960,4.40443100
157.07799960,4.37269200
157.07999960,4.40443100
157.08199960,4.44654700
157.08399960,4.39344500
157.08599960,4.40443100
157.08799960,4.40443100
157.08999960,4.41480800
157.09199960,4.41480800
157.09399960,4.39344500
157.09599960,4.40443100
157.09799960,4.38306900
157.09999960,4.42518400
157.10199960,4.40443100
157.10399960,4.38306900
157.10599960,4.39344500
157.10799960,4.40443100
157.10999960,4.38306900
157.11199960,4.40443100
157.11399960,4.41480800
157.11599960,4.40443100
157.11799960,4.38306900
157.11999960,4.37269200
157.12199960,4.38306900
157.12399960,4.41480800
157.12599960,4.39344500
157.12799960,4.42518400
157.12999960,4.40443100
157.13199960,4.37269200
157.13399960,4.40443100
157.13599960,4.44654700
157.13799960,4.42518400
157.13999960,4.41480800
157.14199960,4.38306900
157.14399960,4.41480800
157.14599960,4.38306900
157.14799960,4.39344500
157.14999960,4.39344500
157.15199960,4.38306900
157.15399960,4.41480800
157.15599960,4.40443100
157.15799960,4.38306900
157.15999960,4.40443100
157.16199960,4.40443100
157.16399960,4.42518400
157.16599960,4.41480800
157.16799960,4.39344500
157.16999960,4.39344500
157.17199960,4.38306900
157.17399960,4.38306900
157.17599960,4.35132900
157.17799960,4.38306900
157.17999960,4.40443100
157.18199960,4.40443100
157.18399960,4.39344500
157.18599960,4.36231600
157.18799960,4.42518400
157.18999960,4.41480800
157.19199960,4.40443100
157.19399960,4.39344500
157.19599960,4.42518400
157.19799960,4.40443100
157.19999960,4.38306900
157.20199960,4.37269200
157.20399960,4.40443100
157.20599960,4.40443100
157.20799960,4.39344500
157.20999960,4.40443100
157.21199960,4.38306900
157.21399960,4.41480800
157.21599960,4.37269200
157.21799960,4.39344500
157.21999960,4.39344500
157.22199960,4.46729900
157.22399960,4.38306900
157.22599960,4.39344500
157.22799960,4.38306900
157.22999960,4.40443100
157.23199960,4.36231600
157.23399960,4.40443100
157.23599960,4.36231600
157.23799960,4.41480800
157.23999960,4.39344500
157.24199960,4.40443100
157.24399960,4.39344500
157.24599960,4.38306900
157.24799960,4.39344500
157.24999960,4.37269200
157.25199960,4.41480800
157.25399960,4.41480800
157.25599960,4.41480800
157.25799960,4.39344500
157.25999960,4.42518400
157.26199960,4.42518400
157.26399960,4.43617100
157.26599960,4.36231600
157.26799960,4.37269200
157.26999960,4.38306900
157.27199960,4.43617100
157.27399960,4.40443100
157.27599960,4.37269200
157.27799960,4.42518400
157.27999960,4.39344500
157.28199960,4.44654700
157.28399960,4.39344500
157.28599960,4.38306900
157.28799960,4.38306900
157.28999960,4.40443100
157.29199960,4.38306900
157.29399960,4.43617100
157.29599960,4.39344500
157.29799960,4.40443100
157.29999960,4.43617100
157.30199960,4.39344500
157.30399960,4.37269200
157.30599960,4.41480800
157.30799960,4.37269200
157.30999960,4.40443100
157.31199960,4.41480800
157.31399960,4.38306900
157.31599960,4.39344500
157.31799960,4.39344500
157.31999960,4.36231600
157.32199960,4.39344500
157.32399960,4.39344500
157.32599960,4.39344500
157.32799960,4.42518400
157.32999960,4.38306900
157.33199960,4.40443100
157.33399960,4.41480800
157.33599960,4.36231600
157.33799960,4.39344500
157.33999960,4.38306900
157.34199960,4.43617100
157.34399960,4.38306900
157.34599960,4.39344500
157.34799960,4.41480800
157.34999960,4.40443100
157.35199960,4.42518400
157.35399960,4.41480800
157.35599960,4.41480800
157.35799960,4.41480800
157.35999960,4.38306900
157.36199960,4.37269200
157.36399960,4.40443100
157.36599960,4.38306900
157.36799960,4.38306900
157.36999960,4.42518400
157.37199960,4.41480800
157.37399960,4.42518400
157.37599960,4.37269200
157.37799960,4.39344500
157.37999960,4.39344500
157.38199960,4.39344500
157.38399960,4.39344500
157.38599960,4.39344500
157.38799960,4.43617100
157.38999960,4.38306900
157.39199960,4.40443100
157.39399960,4.39344500
157.39599960,4.41480800
157.39799960,4.40443100
157.39999960,4.41480800
157.40199960,4.38306900
157.40399960,4.40443100
157.40599960,4.37269200
157.40799960,4.42518400
157.40999960,4.40443100
157.41199960,4.45692300
157.41399960,4.41480800
157.41599960,4.38306900
157.41799960,4.40443100
157.41999960,4.38306900
157.42199960,4.40443100
157.42399960,4.38306900
157.42599960,4.40443100
157.42799960,4.38306900
157.42999960,4.41480800
157.43199960,4.37269200
157.43399960,4.39344500
157.43599960,4.38306900
157.43799960,4.36231600
157.43999960,4.43617100
157.44199960,4.40443100
157.44399960,4.41480800
157.44599960,4.42518400
157.44799960,4.40443100
157.44999960,4.41480800
157.45199960,4.40443100
157.45399960,4.43617100
157.45599960,4.41480800
157.45799960,4.40443100
157.45999960,4.40443100
157.46199960,4.43617100
157.46399960,4.45692300
157.46599960,4.40443100
157.46799960,4.37269200
157.46999960,4.42518400
157.47199960,4.40443100
157.47399960,4.41480800
157.47599960,4.37269200
157.47799960,4.40443100
157.47999960,4.41480800
157.48199960,4.43617100
157.48399960,4.39344500
157.48599960,4.35132900
157.48799960,4.40443100
157.48999960,4.37269200
157.49199960,4.36231600
157.49399960,4.38306900
157.49599960,4.40443100
157.49799960,4.44654700
157.49999960,4.38306900
157.50199960,4.41480800
157.50399960,4.39344500
157.50599960,4.41480800
157.50799960,4.38306900
157.50999960,4.39344500
157.51199960,4.42518400
157.51399960,4.38306900
157.51599960,4.42518400
157.51799960,4.41480800
157.51999960,4.40443100
157.52199960,4.38306900
157.52399960,4.39344500
157.52599960,4.35132900
157.52799960,4.39344500
157.52999960,4.40443100
157.53199960,4.41480800
157.53399960,4.36231600
157.53599960,4.40443100
157.53799960,4.39344500
157.53999960,4.41480800
157.54199960,4.39344500
157.54399960,4.37269200
157.54599960,4.39344500
157.54799960,4.38306900
157.54999960,4.38306900
157.55199960,4.41480800
157.55399960,4.41480800
157.55599960,4.42518400
157.55799960,4.39344500
157.55999960,4.40443100
157.56199960,4.40443100
157.56399960,4.40443100
157.56599960,4.40443100
157.56799960,4.38306900
157.56999960,4.39344500
157.57199960,4.41480800
157.57399960,4.40443100
157.57599960,4.41480800
157.57799960,4.39344500
157.57999960,4.43617100
157.58199960,4.37269200
157.58399960,4.38306900
157.58599960,4.40443100
157.58799960,4.37269200
157.58999960,4.36231600
157.59199960,4.38306900
157.59399960,4.42518400
157.59599960,4.37269200
157.59799960,4.39344500
157.59999960,4.39344500
157.60199960,4.36231600
157.60399960,4.39344500
157.60599960,4.36231600
157.60799960,4.40443100
157.60999960,4.40443100
157.61199960,4.40443100
157.61399960,4.39344500
157.61599960,4.37269200
157.61799960,4.42518400
157.61999960,4.38306900
157.62199960,4.41480800
157.62399960,4.39344500
157.62599960,4.38306900
157.62799960,4.40443100
157.62999960,4.38306900
157.63199960,4.40443100
157.63399960,4.40443100
157.63599960,4.38306900
157.63799960,4.41480800
157.63999960,4.40443100
157.64199960,4.40443100
157.64399960,4.38306900
157.64599960,4.42518400
157.64799960,4.36231600
157.64999960,4.40443100
157.65199960,4.39344500
157.65399960,4.38306900
157.65599960,4.39344500
157.65799960,4.39344500
157.65999960,4.40443100
157.66199960,4.39344500
157.66399960,4.40443100
157.66599960,4.37269200
157.66799960,4.42518400
157.66999960,4.39344500
157.67199960,4.39344500
157.67399960,4.38306900
157.67599960,4.38306900
157.67799960,4.37269200
157.67999960,4.39344500
157.68199960,4.37269200
157.68399960,4.40443100
157.68599960,4.41480800
157.68799960,4.42518400
157.68999960,4.38306900
157.69199960,4.40443100
157.69399960,4.41480800
157.69599960,4.37269200
157.69799960,4.41480800
157.69999960,4.37269200
157.70199960,4.38306900
157.70399960,4.37269200
157.70599960,4.40443100
157.70799960,4.36231600
157.70999960,4.37269200
157.71199960,4.41480800
157.71399960,4.41480800
157.71599960,4.42518400
157.71799960,4.37269200
157.71999960,4.41480800
157.72199960,4.37269200
157.72399960,4.40443100
157.72599960,4.36231600
157.72799960,4.40443100
157.72999960,4.40443100
157.73199960,4.39344500
157.73399960,4.40443100
157.73599960,4.37269200
157.73799960,4.39344500
157.73999960,4.37269200
157.74199960,4.40443100
157.74399960,4.37269200
157.74599960,4.41480800
157.74799960,4.39344500
157.74999960,4.37269200
157.75199960,4.37269200
157.75399960,4.38306900
157.75599960,4.44654700
157.75799960,4.39344500
157.75999960,4.39344500
157.76199960,4.40443100
157.76399960,4.41480800
157.76599960,4.38306900
157.76799960,4.40443100
157.76999960,4.36231600
157.77199960,4.36231600
157.77399960,4.41480800
157.77599960,4.40443100
157.77799960,4.38306900
157.77999960,4.38306900
157.78199960,4.39344500
157.78399960,4.39344500
157.78599960,4.41480800
157.78799960,4.37269200
157.78999960,4.38306900
157.79199960,4.40443100
157.79399960,4.36231600
157.79599960,4.37269200
157.79799960,4.38306900
157.79999960,4.36231600
157.80199960,4.39344500
157.80399960,4.40443100
157.80599960,4.39344500
157.80799960,4.39344500
157.80999960,4.38306900
157.81199960,4.44654700
157.81399960,4.38306900
157.81599960,4.41480800
157.81799960,4.37269200
157.81999960,4.41480800
157.82199960,4.38306900
157.82399960,4.37269200
157.82599960,4.39344500
157.82799960,4.38306900
157.82999960,4.41480800
157.83199960,4.38306900
157.83399960,4.40443100
157.83599960,4.41480800
157.83799960,4.39344500
157.83999960,4.41480800
157.84199960,4.37269200
157.84399960,4.40443100
157.84599960,4.41480800
157.84799960,4.42518400
157.84999960,4.41480800
157.85199960,4.39344500
157.85399960,4.41480800
157.85599960,4.38306900
157.85799960,4.39344500
157.85999960,4.39344500
157.86199960,4.41480800
157.86399960,4.38306900
157.86599960,4.41480800
157.86799960,4.36231600
157.86999960,4.39344500
157.87199960,4.40443100
157.87399960,4.40443100
157.87599960,4.38306900
157.87799960,4.40443100
157.87999960,4.37269200
157.88199960,4.38306900
157.88399960,4.40443100
157.88599960,4.40443100
157.88799960,4.42518400
157.88999960,4.39344500
157.89199960,4.36231600
157.89399960,4.39344500
157.89599960,4.40443100
157.89799960,4.39344500
157.89999960,4.34095300
157.90199960,4.37269200
157.90399960,4.37269200
157.90599960,4.40443100
157.90799960,4.39344500
157.90999960,4.41480800
157.91199960,4.37269200
157.91399960,4.38306900
157.91599960,4.38306900
157.91799960,4.42518400
157.91999960,4.42518400
157.92199960,4.38306900
157.92399960,4.37269200
157.92599960,4.40443100
157.92799960,4.39344500
157.92999960,4.40443100
157.93199960,4.39344500
157.93399960,4.37269200
157.93599960,4.40443100
157.93799960,4.39344500
157.93999960,4.40443100
157.94199960,4.39344500
157.94399960,4.35132900
157.94599960,4.39344500
157.94799960,4.37269200
157.94999960,4.40443100
157.95199960,4.37269200
157.95399960,4.40443100
157.95599960,4.37269200
157.95799960,4.36231600
157.95999960,4.39344500
157.96199960,4.40443100
157.96399960,4.39344500
157.96599960,4.40443100
157.96799960,4.39344500
157.96999960,4.36231600
157.97199960,4.42518400
157.97399960,4.42518400
157.97599960,4.38306900
157.97799960,4.41480800
157.97999960,4.38306900
157.98199960,4.38306900
157.98399960,4.40443100
157.98599960,4.39344500
157.98799960,4.40443100
157.98999960,4.39344500
157.99199960,4.40443100
157.99399960,4.38306900
157.99599960,4.39344500
157.99799960,4.41480800
157.99999960,4.37269200
158.00199960,4.39344500
158.00399960,4.39344500
158.00599960,4.40443100
158.00799960,4.37269200
158.00999960,4.38306900
158.01199960,4.39344500
158.01399960,4.39344500
158.01599960,4.39344500
158.01799960,4.37269200
158.01999960,4.38306900
158.02199960,4.39344500
158.02399960,4.39344500
158.02599960,4.37269200
158.02799960,4.38306900
158.02999960,4.41480800
158.03199960,4.37269200
158.03399960,4.38306900
158.03599960,4.39344500
158.03799960,4.39344500
158.03999960,4.39344500
158.04199960,4.43617100
158.04399960,4.37269200
158.04599960,4.39344500
158.04799960,4.37269200
158.04999960,4.38306900
158.05199960,4.38306900
158.05399960,4.39344500
158.05599960,4.38306900
158.05799960,4.40443100
158.05999960,4.38306900
158.06199960,4.39344500
158.06399960,4.38306900
158.06599960,4.40443100
158.06799960,4.39344500
158.06999960,4.37269200
158.07199960,4.39344500
158.07399960,4.39344500
158.07599960,4.38306900
158.07799960,4.37269200
158.07999960,4.36231600
158.08199960,4.38306900
158.08399960,4.40443100
158.08599960,4.39344500
158.08799960,4.35132900
158.08999960,4.40443100
158.09199960,4.40443100
158.09399960,4.39344500
158.09599960,4.37269200
158.09799960,4.36231600
158.09999960,4.37269200
158.10199960,4.36231600
158.10399960,4.40443100
158.10599960,4.39344500
158.10799960,4.39344500
158.10999960,4.35132900
158.11199960,4.38306900
158.11399960,4.41480800
158.11599960,4.38306900
158.11799960,4.41480800
158.11999960,4.40443100
158.12199960,4.36231600
158.12399960,4.36231600
158.12599960,4.34095300
158.12799960,4.38306900
158.12999960,4.40443100
158.13199960,4.41480800
158.13399960,4.33057600
158.13599960,4.42518400
158.13799960,4.41480800
158.13999960,4.40443100
158.14199960,4.40443100
158.14399960,4.38306900
158.14599960,4.40443100
158.14799960,4.41480800
158.14999960,4.38306900
158.15199960,4.38306900
158.15399960,4.37269200
158.15599960,4.38306900
158.15799960,4.45692300
158.15999960,4.40443100
158.16199960,4.36231600
158.16399960,4.38306900
158.16599960,4.39344500
158.16799960,4.36231600
158.16999960,4.28846100
158.17199960,4.37269200
158.17399960,4.36231600
158.17599960,4.38306900
158.17799960,4.37269200
158.17999960,4.38306900
158.18199960,4.40443100
158.18399960,4.41480800
158.18599960,4.38306900
158.18799960,4.36231600
158.18999960,4.39344500
158.19199960,4.40443100
158.19399960,4.40443100
158.19599960,4.37269200
158.19799960,4.36231600
158.19999960,4.41480800
158.20199960,4.38306900
158.20399960,4.38306900
158.20599960,4.39344500
158.20799960,4.33057600
158.20999960,4.41480800
158.21199960,4.40443100
158.21399960,4.37269200
158.21599960,4.35132900
158.21799960,4.37269200
158.21999960,4.36231600
158.22199960,4.40443100
158.22399960,4.39344500
158.22599960,4.37269200
158.22799960,4.36231600
158.22999960,4.41480800
158.23199960,4.38306900
158.23399960,4.36231600
158.23599960,4.39344500
158.23799960,4.43617100
158.23999960,4.36231600
158.24199960,4.39344500
158.24399960,4.38306900
158.24599960,4.38306900
158.24799960,4.39344500
158.24999960,4.36231600
158.25199960,4.39344500
158.25399960,4.41480800
158.25599960,4.36231600
158.25799960,4.41480800
158.25999960,4.40443100
158.26199960,4.41480800
158.26399960,4.37269200
158.26599960,4.36231600
158.26799960,4.38306900
158.26999960,4.40443100
158.27199960,4.38306900
158.27399960,4.43617100
158.27599960,4.35132900
158.27799960,4.37269200
158.27999960,4.43617100
158.28199960,4.38306900
158.28399960,4.37269200
158.28599960,4.39344500
158.28799960,4.37269200
158.28999960,4.40443100
158.29199960,4.37269200
158.29399960,4.37269200
158.29599960,4.41480800
158.29799960,4.34095300
158.29999960,4.37269200
158.30199960,4.36231600
158.30399960,4.38306900
158.30599960,4.38306900
158.30799960,4.36231600
158.30999960,4.39344500
158.31199960,4.37269200
158.31399960,4.41480800
158.31599960,4.37269200
158.31799960,4.40443100
158.31999960,4.38306900
158.32199960,4.37269200
158.32399960,4.40443100
158.32599960,4.38306900
158.32799960,4.39344500
158.32999960,4.39344500
158.33199960,4.37269200
158.33399960,4.41480800
158.33599960,4.38306900
158.33799960,4.38306900
158.33999960,4.39344500
158.34199960,4.43617100
158.34399960,4.37269200
158.34599960,4.39344500
158.34799960,4.37269200
158.34999960,4.37269200
158.35199960,4.39344500
158.35399960,4.40443100
158.35599960,4.39344500
158.35799960,4.38306900
158.35999960,4.37269200
158.36199960,4.39344500
158.36399960,4.40443100
158.36599960,4.36231600
158.36799960,4.38306900
158.36999960,4.39344500
158.37199960,4.39344500
158.37399960,4.39344500
158.37599960,4.38306900
158.37799960,4.39344500
158.37999960,4.38306900
158.38199960,4.40443100
158.38399960,4.37269200
158.38599960,4.39344500
158.38799960,4.40443100
158.38999960,4.37269200
158.39199960,4.36231600
158.39399960,4.38306900
158.39599960,4.39344500
158.39799960,4.40443100
158.39999960,4.38306900
158.40199960,4.38306900
158.40399960,4.40443100
158.40599960,4.36231600
158.40799960,4.39344500
158.40999960,4.39344500
158.41199960,4.39344500
158.41399960,4.37269200
158.41599960,4.41480800
158.41799960,4.35132900
158.41999960,4.40443100
158.42199960,4.35132900
158.42399960,4.36231600
158.42599960,4.40443100
158.42799960,4.36231600
158.42999960,4.38306900
158.43199960,4.38306900
158.43399960,4.39344500
158.43599960,4.37269200
158.43799960,4.39344500
158.43999960,4.38306900
158.44199960,4.42518400
158.44399960,4.35132900
158.44599960,4.37269200
158.44799960,4.38306900
158.44999960,4.38306900
158.45199960,4.40443100
158.45399960,4.36231600
158.45599960,4.39344500
158.45799960,4.38306900
158.45999960,4.39344500
158.46199960,4.38306900
158.46399960,4.39344500
158.46599960,4.39344500
158.46799960,4.38306900
158.46999960,4.42518400
158.47199960,4.38306900
158.47399960,4.38306900
158.47599960,4.36231600
158.47799960,4.39344500
158.47999960,4.42518400
158.48199960,4.35132900
158.48399960,4.41480800
158.48599960,4.36231600
158.48799960,4.40443100
158.48999960,4.36231600
158.49199960,4.34095300
158.49399960,4.38306900
158.49599960,4.36231600
158.49799960,4.40443100
158.49999960,4.39344500
158.50199960,4.39344500
158.50399960,4.40443100
158.50599960,4.38306900
158.50799960,4.36231600
158.50999960,4.41480800
158.51199960,4.35132900
158.51399960,4.38306900
158.51599960,4.35132900
158.51799960,4.40443100
158.51999960,4.38306900
158.52199960,4.38306900
158.52399960,4.39344500
158.52599960,4.37269200
158.52799960,4.36231600
158.52999960,4.38306900
158.53199960,4.38306900
158.53399960,4.40443100
158.53599960,4.41480800
158.53799960,4.37269200
158.53999960,4.34095300
158.54199960,4.39344500
158.54399960,4.37269200
158.54599960,4.36231600
158.54799960,4.40443100
158.54999960,4.37269200
158.55199960,4.34095300
158.55399960,4.34095300
158.55599960,4.33057600
158.55799960,4.40443100
158.55999960,4.37269200
158.56199960,4.38306900
158.56399960,4.40443100
158.56599960,4.39344500
158.56799960,4.37269200
158.56999960,4.38306900
158.57199960,4.39344500
158.57399960,4.40443100
158.57599960,4.38306900
158.57799960,4.37269200
158.57999960,4.38306900
158.58199960,4.38306900
158.58399960,4.38306900
158.58599960,4.39344500
158.58799960,4.39344500
158.58999960,4.39344500
158.59199960,4.39344500
158.59399960,4.36231600
158.59599960,4.37269200
158.59799960,4.38306900
158.59999960,4.36231600
158.60199960,4.39344500
158.60399960,4.35132900
158.60599960,4.39344500
158.60799960,4.36231600
158.60999960,4.39344500
158.61199960,4.37269200
158.61399960,4.41480800
158.61599960,4.39344500
158.61799960,4.39344500
158.61999960,4.37269200
158.62199960,4.40443100
158.62399960,4.35132900
158.62599960,4.37269200
158.62799960,4.35132900
158.62999960,4.39344500
158.63199960,4.36231600
158.63399960,4.38306900
158.63599960,4.39344500
158.63799960,4.37269200
158.63999960,4.38306900
158.64199960,4.36231600
158.64399960,4.38306900
158.64599960,4.40443100
158.64799960,4.40443100
158.64999960,4.37269200
158.65199960,4.39344500
158.65399960,4.36231600
158.65599960,4.39344500
158.65799960,4.38306900
158.65999960,4.38306900
158.66199960,4.40443100
158.66399960,4.39344500
158.66599960,4.40443100
158.66799960,4.37269200
158.66999960,4.39344500
158.67199960,4.37269200
158.67399960,4.37269200
158.67599960,4.40443100
158.67799960,4.41480800
158.67999960,4.40443100
158.68199960,4.40443100
158.68399960,4.37269200
158.68599960,4.38306900
158.68799960,4.37269200
158.68999960,4.37269200
158.69199960,4.39344500
158.69399960,4.40443100
158.69599960,4.36231600
158.69799960,4.38306900
158.69999960,4.39344500
158.70199960,4.39344500
158.70399960,4.39344500
158.70599960,4.39344500
158.70799960,4.38306900
158.70999960,4.37269200
158.71199960,4.39344500
158.71399960,4.39344500
158.71599960,4.35132900
158.71799960,4.39344500
158.71999960,4.37269200
158.72199960,4.38306900
158.72399960,4.40443100
158.72599960,4.41480800
158.72799960,4.38306900
158.72999960,4.37269200
158.73199960,4.41480800
158.73399960,4.39344500
158.73599960,4.37269200
158.73799960,4.39344500
158.73999960,4.36231600
158.74199960,4.37269200
158.74399960,4.36231600
158.74599960,4.38306900
158.74799960,4.38306900
158.74999960,4.40443100
158.75199960,4.39344500
158.75399960,4.41480800
158.75599960,4.36231600
158.75799960,4.35132900
158.75999960,4.39344500
158.76199960,4.40443100
158.76399960,4.39344500
158.76599960,4.40443100
158.76799960,4.39344500
158.76999960,4.36231600
158.77199960,4.38306900
158.77399960,4.39344500
158.77599960,4.36231600
158.77799960,4.36231600
158.77999960,4.35132900
158.78199960,4.39344500
158.78399960,4.39344500
158.78599960,4.38306900
158.78799960,4.37269200
158.78999960,4.42518400
158.79199960,4.38306900
158.79399960,4.37269200
158.79599960,4.40443100
158.79799960,4.42518400
158.79999960,4.36231600
158.80199960,4.39344500
158.80399960,4.38306900
158.80599960,4.37269200
158.80799960,4.35132900
158.80999960,4.41480800
158.81199960,4.38306900
158.81399960,4.40443100
158.81599960,4.37269200
158.81799960,4.35132900
158.81999960,4.40443100
158.82199960,4.34095300
158.82399960,4.35132900
158.82599960,4.39344500
158.82799960,4.39344500
158.82999960,4.40443100
158.83199960,4.37269200
158.83399960,4.37269200
158.83599960,4.39344500
158.83799960,4.39344500
158.83999960,4.38306900
158.84199960,4.38306900
158.84399960,4.36231600
158.84599960,4.34095300
158.84799960,4.37269200
158.84999960,4.38306900
158.85199960,4.37269200
158.85399960,4.36231600
158.85599960,4.42518400
158.85799960,4.39344500
158.85999960,4.37269200
158.86199960,4.36231600
158.86399960,4.37269200
158.86599960,4.38306900
158.86799960,4.40443100
158.86999960,4.38306900
158.87199960,4.39344500
158.87399960,4.40443100
158.87599960,4.36231600
158.87799960,4.41480800
158.87999960,4.36231600
158.88199960,4.42518400
158.88399960,4.40443100
158.88599960,4.32020000
158.88799960,4.40443100
158.88999960,4.36231600
158.89199960,4.39344500
158.89399960,4.38306900
158.89599960,4.38306900
158.89799960,4.39344500
158.89999960,4.38306900
158.90199960,4.40443100
158.90399960,4.41480800
158.90599960,4.38306900
158.90799960,4.39344500
158.90999960,4.37269200
158.91199960,4.37269200
158.91399960,4.39344500
158.91599960,4.38306900
158.91799960,4.41480800
158.91999960,4.36231600
158.92199960,4.40443100
158.92399960,4.40443100
158.92599960,4.39344500
158.92799960,4.39344500
158.92999960,4.35132900
158.93199960,4.39344500
158.93399960,4.39344500
158.93599960,4.42518400
158.93799960,4.37269200
158.93999960,4.39344500
158.94199960,4.41480800
158.94399960,4.39344500
158.94599960,4.40443100
158.94799960,4.38306900
158.94999960,4.39344500
158.95199960,4.38306900
158.95399960,4.40443100
158.95599960,4.38306900
158.95799960,4.37269200
158.95999960,4.37269200
158.96199960,4.37269200
158.96399960,4.41480800
158.96599960,4.36231600
158.96799960,4.39344500
158.96999960,4.35132900
158.97199960,4.39344500
158.97399960,4.40443100
158.97599960,4.39344500
158.97799960,4.41480800
158.97999960,4.43617100
158.98199960,4.38306900
158.98399960,4.39344500
158.98599960,4.40443100
158.98799960,4.36231600
158.98999960,4.36231600
158.99199960,4.38306900
158.99399960,4.40443100
158.99599960,4.39344500
158.99799960,4.39344500
158.99999960,4.41480800
159.00199960,4.34095300
159.00399960,4.38306900
159.00599960,4.36231600
159.00799960,4.34095300
159.00999960,4.39344500
159.01199960,4.37269200
159.01399960,4.40443100
159.01599960,4.35132900
159.01799960,4.37269200
159.01999960,4.40443100
159.02199960,4.38306900
159.02399960,4.41480800
159.02599960,4.42518400
159.02799960,4.42518400
159.02999960,4.39344500
159.03199960,4.37269200
159.03399960,4.36231600
159.03599960,4.41480800
159.03799960,4.38306900
159.03999960,4.39344500
159.04199960,4.38306900
159.04399960,4.39344500
159.04599960,4.38306900
159.04799960,4.38306900
159.04999960,4.39344500
159.05199960,4.39344500
159.05399960,4.39344500
159.05599960,4.37269200
159.05799960,4.37269200
159.05999960,4.35132900
159.06199960,4.39344500
159.06399960,4.40443100
159.06599960,4.39344500
159.06799960,4.37269200
159.06999960,4.40443100
159.07199960,4.35132900
159.07399960,4.41480800
159.07599960,4.38306900
159.07799960,4.36231600
159.07999960,4.41480800
159.08199960,4.40443100
159.08399960,4.40443100
159.08599960,4.39344500
159.08799960,4.35132900
159.08999960,4.39344500
159.09199960,4.41480800
159.09399960,4.39344500
159.09599960,4.37269200
159.09799960,4.35132900
159.09999960,4.36231600
159.10199960,4.38306900
159.10399960,4.42518400
159.10599960,4.37269200
159.10799960,4.38306900
159.10999960,4.42518400
159.11199960,4.35132900
159.11399960,4.37269200
159.11599960,4.39344500
159.11799960,4.37269200
159.11999960,4.41480800
159.12199960,4.40443100
159.12399960,4.36231600
159.12599960,4.38306900
159.12799960,4.38306900
159.12999960,4.36231600
159.13199960,4.37269200
159.13399960,4.35132900
159.13599960,4.37269200
159.13799960,4.38306900
159.13999960,4.38306900
159.14199960,4.38306900
159.14399960,4.39344500
159.14599960,4.38306900
159.14799960,4.38306900
159.14999960,4.37269200
159.15199960,4.36231600
159.15399960,4.39344500
159.15599960,4.36231600
159.15799960,4.39344500
159.15999960,4.37269200
159.16199960,4.34095300
159.16399960,4.37269200
159.16599960,4.38306900
159.16799960,4.40443100
159.16999960,4.40443100
159.17199960,4.38306900
159.17399960,4.40443100
159.17599960,4.38306900
159.17799960,4.37269200
159.17999960,4.36231600
159.18199960,4.40443100
159.18399960,4.40443100
159.18599960,4.35132900
159.18799960,4.39344500
159.18999960,4.43617100
159.19199960,4.39344500
159.19399960,4.35132900
159.19599960,4.36231600
159.19799960,4.37269200
159.19999960,4.37269200
159.20199960,4.37269200
159.20399960,4.34095300
159.20599960,4.34095300
